CAP;RS_Recapitista;RS_Lotto;RS_Plico;RS_Foglio;RS_20;RS_dem;RS_21_50;RS_51_100;RS_101_250;RS_251_350;RS_351_1000 ;RS_1001_2000;AR_Recapitista;AR_Lotto;AR_Plico;AR_Foglio;AR_20;AR_dem;AR_21_50;AR_51_100;AR_101_250;AR_251_350;AR_351_1000;AR_1001_2000;890_Recapitista;890_Lotto;890_Plico;890_Foglio;890_20;890_dem;890_21_50;890_51_100;890_101_250;890_251_350;890_351_1000;890_1001_2000
37141;Poste ;24;0,09;0,03;2,29;0,02;2,66;3,01;3,41;3,76;4,43;5,28;Poste ;29;0,27;0,03;3,38;0,07;3,75;4,1;4,5;4,85;5,52;6,37;Poste ;5;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
37142;Poste ;24;0,09;0,03;2,29;0,02;2,66;3,01;3,41;3,76;4,43;5,28;Poste ;29;0,27;0,03;3,38;0,07;3,75;4,1;4,5;4,85;5,52;6,37;Poste ;5;0,27;0,03;7,89;0,13;8,83;8,83;9,56;9,56;10,51;10,51
38010;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38011;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38012;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38013;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38015;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38016;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38017;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38018;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38019;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38020;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38022;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38023;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38024;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38025;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38026;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38027;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38028;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38029;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38030;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38031;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38032;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38033;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38034;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38035;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38036;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38037;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38038;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38040;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38041;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38042;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38043;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38045;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38046;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38047;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38048;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38049;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38050;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38051;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38052;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38053;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38054;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38055;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38056;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38057;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38059;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38060;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38061;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38062;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38063;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38064;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38065;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38066;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38067;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38068;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38069;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38070;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38071;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38073;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38074;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38075;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38076;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38077;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38078;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38079;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38080;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38082;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38083;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38085;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38086;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38087;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38088;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38089;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38091;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38092;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38093;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38094;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38095;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38096;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38097;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38098;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38099;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
38121;Poste ;24;0,09;0,03;2,29;0,02;2,66;3,01;3,41;3,76;4,43;5,28;Poste ;29;0,27;0,03;3,38;0,07;3,75;4,1;4,5;4,85;5,52;6,37;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38122;Poste ;24;0,09;0,03;2,29;0,02;2,66;3,01;3,41;3,76;4,43;5,28;Poste ;29;0,27;0,03;3,38;0,07;3,75;4,1;4,5;4,85;5,52;6,37;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
38123;Poste ;24;0,09;0,03;2,29;0,02;2,66;3,01;3,41;3,76;4,43;5,28;Poste ;29;0,27;0,03;3,38;0,07;3,75;4,1;4,5;4,85;5,52;6,37;RTI Sailpost-Snem;4;0,27;0,03;7,5;0,15;8,3;8,3;9;9;9,91;9,91
39010;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39011;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39012;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39013;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39014;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39015;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39016;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
39017;Poste ;24;0,09;0,03;2,9;0,02;3,46;3,81;4,21;4,52;5,22;6,06;Poste ;29;0,27;0,03;3,99;0,07;4,55;4,9;5,3;5,61;6,31;7,15;FSU;99;0,27;0,03;8,82;0,19;9,76;9,76;10,58;10,58;11,65;11,65
