event_id,cap,stato_estero
SEND_ANALOG_DOMICILE.IUN_XENJ-QKQP-MRVD-202307-T-1.RECINDEX_0.ATTEMPT_0,40057,NA
SEND_ANALOG_DOMICILE.IUN_VYZL-URAQ-DALV-202307-J-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_XATR-RXDM-KAEZ-202307-T-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_HJTW-YUPQ-NGQM-202307-M-1.RECINDEX_0.ATTEMPT_0,41124,NA
SEND_ANALOG_DOMICILE.IUN_ERGT-DGYH-DQTY-202307-J-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_VEWH-QZWV-RQNA-202308-X-1.RECINDEX_0.ATTEMPT_0,28805,ITALIA
SEND_ANALOG_DOMICILE.IUN_MPKY-RTWV-MWKL-202307-D-1.RECINDEX_0.ATTEMPT_0,21016,NA
SEND_ANALOG_DOMICILE.IUN_LADJ-ZLUG-WEDE-202307-G-1.RECINDEX_0.ATTEMPT_0,84016,NA
SEND_ANALOG_DOMICILE.IUN_LADJ-ZLUG-WEDE-202307-G-1.RECINDEX_0.ATTEMPT_1,84016,NA
SEND_ANALOG_DOMICILE.IUN_AVAR-VPZD-ENRH-202307-J-1.RECINDEX_0.ATTEMPT_0,35026,NA
SEND_ANALOG_DOMICILE.IUN_YZLP-HYLU-LYPM-202307-K-1.RECINDEX_0.ATTEMPT_0,25018,NA
SEND_ANALOG_DOMICILE.IUN_AGWY-AJKJ-LNXU-202307-K-1.RECINDEX_0.ATTEMPT_0,80054,NA
SEND_ANALOG_DOMICILE.IUN_RKTQ-WELM-VWUL-202307-T-1.RECINDEX_0.ATTEMPT_0,31040,NA
SEND_ANALOG_DOMICILE.IUN_AVTL-GRXA-NRUZ-202307-L-1.RECINDEX_0.ATTEMPT_0,76125,NA
SEND_ANALOG_DOMICILE.IUN_AVTL-GRXA-NRUZ-202307-L-1.RECINDEX_0.ATTEMPT_1,76125,NA
SEND_ANALOG_DOMICILE.IUN_KVMU-MGPV-RZDK-202307-G-1.RECINDEX_0.ATTEMPT_0,74028,NA
SEND_ANALOG_DOMICILE.IUN_ZVNX-LQDH-UHRD-202307-A-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_EWHZ-RNTW-GUXY-202307-N-1.RECINDEX_0.ATTEMPT_0,20841,NA
SEND_ANALOG_DOMICILE.IUN_ENKD-LXYW-HUYK-202307-H-1.RECINDEX_0.ATTEMPT_0,47843,NA
SEND_ANALOG_DOMICILE.IUN_KNZW-XDQY-MGEK-202307-E-1.RECINDEX_0.ATTEMPT_0,92019,NA
SEND_ANALOG_DOMICILE.IUN_VWDT-PQVG-EHKL-202307-N-1.RECINDEX_0.ATTEMPT_0,20058,NA
SEND_ANALOG_DOMICILE.IUN_HEHW-GJPT-XAWL-202307-G-1.RECINDEX_0.ATTEMPT_0,27043,NA
SEND_ANALOG_DOMICILE.IUN_VMKQ-NPHW-QEQK-202307-V-1.RECINDEX_0.ATTEMPT_0,27050,NA
SEND_ANALOG_DOMICILE.IUN_VMKQ-NPHW-QEQK-202307-V-1.RECINDEX_0.ATTEMPT_1,24126,NA
SEND_ANALOG_DOMICILE.IUN_YVPJ-UAXA-ZRLR-202307-V-1.RECINDEX_0.ATTEMPT_0,95045,NA
SEND_ANALOG_DOMICILE.IUN_RYZE-DRLK-LZPY-202307-X-1.RECINDEX_0.ATTEMPT_0,20088,NA
SEND_ANALOG_DOMICILE.IUN_RYZE-DRLK-LZPY-202307-X-1.RECINDEX_0.ATTEMPT_1,20080,NA
SEND_ANALOG_DOMICILE.IUN_ZHXQ-VXUW-QNKL-202307-R-1.RECINDEX_0.ATTEMPT_0,70020,NA
SEND_ANALOG_DOMICILE.IUN_DQVH-HGDU-GTWE-202307-T-1.RECINDEX_0.ATTEMPT_0,35043,NA
SEND_ANALOG_DOMICILE.IUN_GWAZ-PXTZ-AJWV-202307-Z-1.RECINDEX_0.ATTEMPT_0,20062,NA
SEND_ANALOG_DOMICILE.IUN_WKLP-ZMPY-PMTY-202307-N-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_HKET-XTMZ-YUGD-202307-H-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_HVGL-HGAR-QUDV-202307-V-1.RECINDEX_0.ATTEMPT_0,47826,NA
SEND_ANALOG_DOMICILE.IUN_KETG-RXRG-KNMU-202307-Q-1.RECINDEX_0.ATTEMPT_0,35025,NA
SEND_ANALOG_DOMICILE.IUN_KGKH-HMNK-RYJU-202307-D-1.RECINDEX_0.ATTEMPT_0,20089,NA
SEND_ANALOG_DOMICILE.IUN_NULG-PEAJ-PZMG-202307-W-1.RECINDEX_0.ATTEMPT_0,47814,NA
SEND_ANALOG_DOMICILE.IUN_NULG-PEAJ-PZMG-202307-W-1.RECINDEX_0.ATTEMPT_1,47814,NA
SEND_ANALOG_DOMICILE.IUN_MPDZ-TPWJ-UMVA-202307-J-1.RECINDEX_0.ATTEMPT_0,24036,NA
SEND_ANALOG_DOMICILE.IUN_MPDZ-TPWJ-UMVA-202307-J-1.RECINDEX_0.ATTEMPT_1,35220,FRANCIA
SEND_ANALOG_DOMICILE.IUN_APZY-JRME-ADTA-202307-U-1.RECINDEX_0.ATTEMPT_0,20096,NA
SEND_ANALOG_DOMICILE.IUN_UEPZ-YWTG-UWTV-202307-Z-1.RECINDEX_0.ATTEMPT_0,90145,NA
SEND_ANALOG_DOMICILE.IUN_RZWG-NXJD-JNQU-202307-L-1.RECINDEX_0.ATTEMPT_0,80126,NA
SEND_ANALOG_DOMICILE.IUN_RGDK-RKVM-LYGZ-202307-W-1.RECINDEX_0.ATTEMPT_0,96010,NA
SEND_ANALOG_DOMICILE.IUN_GMTU-AVER-RPDL-202307-G-1.RECINDEX_0.ATTEMPT_0,12033,NA
SEND_ANALOG_DOMICILE.IUN_WUHR-JLEZ-QWZU-202307-J-1.RECINDEX_0.ATTEMPT_0,10082,NA
SEND_ANALOG_DOMICILE.IUN_RXLX-HDYW-DXKA-202307-E-1.RECINDEX_0.ATTEMPT_0,80026,NA
SEND_ANALOG_DOMICILE.IUN_MRJX-ZRXY-UEQX-202307-Y-1.RECINDEX_0.ATTEMPT_0,29121,NA
SEND_ANALOG_DOMICILE.IUN_GREZ-MTRY-LDNV-202307-J-1.RECINDEX_0.ATTEMPT_0,47814,NA
SEND_ANALOG_DOMICILE.IUN_GREZ-MTRY-LDNV-202307-J-1.RECINDEX_0.ATTEMPT_1,47814,NA
SEND_ANALOG_DOMICILE.IUN_UNZE-VEKA-EWUW-202307-D-1.RECINDEX_0.ATTEMPT_0,35025,NA
SEND_ANALOG_DOMICILE.IUN_ZRVW-RJNA-ZARJ-202307-P-1.RECINDEX_0.ATTEMPT_0,47843,NA
SEND_ANALOG_DOMICILE.IUN_ZRVW-RJNA-ZARJ-202307-P-1.RECINDEX_0.ATTEMPT_1,87029,NA
SEND_ANALOG_DOMICILE.IUN_NUDG-QAWM-GHDZ-202307-V-1.RECINDEX_0.ATTEMPT_0,80146,NA
SEND_ANALOG_DOMICILE.IUN_UMKR-XWAN-GYLY-202307-U-1.RECINDEX_0.ATTEMPT_0,60041,NA
SEND_ANALOG_DOMICILE.IUN_UTEM-VMYJ-JMDN-202307-R-1.RECINDEX_0.ATTEMPT_0,52045,NA
SEND_ANALOG_DOMICILE.IUN_UTEM-VMYJ-JMDN-202307-R-1.RECINDEX_0.ATTEMPT_1,52045,NA
SEND_ANALOG_DOMICILE.IUN_LQER-MQJD-ENKV-202307-V-1.RECINDEX_0.ATTEMPT_0,35020,NA
SEND_ANALOG_DOMICILE.IUN_GJHM-MDKD-HXTG-202307-Z-1.RECINDEX_0.ATTEMPT_0,22066,NA
SEND_ANALOG_DOMICILE.IUN_NGJW-KAQR-QLZK-202307-Q-1.RECINDEX_0.ATTEMPT_0,20030,NA
SEND_ANALOG_DOMICILE.IUN_NGJW-KAQR-QLZK-202307-Q-1.RECINDEX_0.ATTEMPT_1,21030,NA
SEND_ANALOG_DOMICILE.IUN_EGAU-AERD-RVJX-202307-N-1.RECINDEX_0.ATTEMPT_0,27043,NA
SEND_ANALOG_DOMICILE.IUN_RPWQ-ZJTN-VDXK-202307-A-1.RECINDEX_0.ATTEMPT_0,31020,NA
SEND_ANALOG_DOMICILE.IUN_RPWQ-ZJTN-VDXK-202307-A-1.RECINDEX_0.ATTEMPT_1,31015,NA
SEND_ANALOG_DOMICILE.IUN_YMUY-NUDV-EMAY-202307-Q-1.RECINDEX_0.ATTEMPT_0,80035,NA
SEND_ANALOG_DOMICILE.IUN_TEYM-WXTM-MJXT-202307-H-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_GZAR-QJHK-EZQM-202307-K-1.RECINDEX_0.ATTEMPT_0,20153,NA
SEND_ANALOG_DOMICILE.IUN_YWYW-VXYR-RMVR-202307-G-1.RECINDEX_0.ATTEMPT_0,81055,NA
SEND_ANALOG_DOMICILE.IUN_PDHG-ZKTV-TGXZ-202307-N-1.RECINDEX_0.ATTEMPT_0,84121,NA
SEND_ANALOG_DOMICILE.IUN_PDHG-ZKTV-TGXZ-202307-N-1.RECINDEX_0.ATTEMPT_1,84121,NA
SEND_ANALOG_DOMICILE.IUN_DEHK-EWLX-AWZR-202307-M-1.RECINDEX_0.ATTEMPT_0,26855,NA
SEND_ANALOG_DOMICILE.IUN_MWEH-JPDV-XQVX-202307-L-1.RECINDEX_0.ATTEMPT_0,72017,NA
SEND_ANALOG_DOMICILE.IUN_MWEH-JPDV-XQVX-202307-L-1.RECINDEX_0.ATTEMPT_1,74015,NA
SEND_ANALOG_DOMICILE.IUN_JKEA-GLVN-TLJV-202307-T-1.RECINDEX_0.ATTEMPT_0,52100,NA
SEND_ANALOG_DOMICILE.IUN_TVKZ-TDGA-DZKV-202307-X-1.RECINDEX_0.ATTEMPT_0,86039,NA
SEND_ANALOG_DOMICILE.IUN_TVKZ-TDGA-DZKV-202307-X-1.RECINDEX_0.ATTEMPT_1,86039,NA
SEND_ANALOG_DOMICILE.IUN_NRTD-UGUG-EJUP-202307-K-1.RECINDEX_0.ATTEMPT_0,46100,NA
SEND_ANALOG_DOMICILE.IUN_DPEG-EXJL-ALQL-202307-Y-1.RECINDEX_0.ATTEMPT_0,47922,NA
SEND_ANALOG_DOMICILE.IUN_UJAR-XEHK-JAKA-202307-X-1.RECINDEX_0.ATTEMPT_0,74020,NA
SEND_ANALOG_DOMICILE.IUN_EZGH-UARJ-LDZQ-202307-G-1.RECINDEX_0.ATTEMPT_0,62018,NA
SEND_ANALOG_DOMICILE.IUN_UDAE-HURD-MYXU-202307-Q-1.RECINDEX_0.ATTEMPT_0,20089,NA
SEND_ANALOG_DOMICILE.IUN_WGYW-PEJY-UKYV-202307-L-1.RECINDEX_0.ATTEMPT_0,55049,NA
SEND_ANALOG_DOMICILE.IUN_PVAZ-WEWP-GALJ-202307-N-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_DEXD-JTKP-MRWL-202307-H-1.RECINDEX_0.ATTEMPT_0,31046,NA
SEND_ANALOG_DOMICILE.IUN_GMGQ-PHVM-UXDK-202307-K-1.RECINDEX_0.ATTEMPT_0,20072,NA
SEND_ANALOG_DOMICILE.IUN_PQYV-TWLG-QUTL-202307-H-1.RECINDEX_0.ATTEMPT_0,47864,NA
SEND_ANALOG_DOMICILE.IUN_KJUG-YZXV-HEQU-202307-U-1.RECINDEX_0.ATTEMPT_0,47922,NA
SEND_ANALOG_DOMICILE.IUN_KWXL-QYQA-WMRW-202307-H-1.RECINDEX_0.ATTEMPT_0,3011,NA
SEND_ANALOG_DOMICILE.IUN_NDQP-ENYN-MJLM-202307-G-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_QWAE-TLYX-XJTX-202307-E-1.RECINDEX_0.ATTEMPT_0,47922,NA
SEND_ANALOG_DOMICILE.IUN_QWAE-TLYX-XJTX-202307-E-1.RECINDEX_0.ATTEMPT_1,47855,NA
SEND_ANALOG_DOMICILE.IUN_XYXJ-JDTD-RAZG-202307-X-1.RECINDEX_0.ATTEMPT_0,20089,NA
SEND_ANALOG_DOMICILE.IUN_JHMZ-JPQX-YRDR-202307-M-1.RECINDEX_0.ATTEMPT_0,70044,NA
SEND_ANALOG_DOMICILE.IUN_JHMZ-JPQX-YRDR-202307-M-1.RECINDEX_0.ATTEMPT_1,70044,NA
SEND_ANALOG_DOMICILE.IUN_UNEZ-QWYU-NKRD-202307-X-1.RECINDEX_0.ATTEMPT_0,90128,NA
SEND_ANALOG_DOMICILE.IUN_XUGV-JDVR-XTJU-202307-X-1.RECINDEX_0.ATTEMPT_0,27010,NA
SEND_ANALOG_DOMICILE.IUN_JUQM-YNUY-DQGT-202307-Q-1.RECINDEX_0.ATTEMPT_0,39100,NA
SEND_ANALOG_DOMICILE.IUN_GLPW-UTGW-GLJY-202307-D-1.RECINDEX_0.ATTEMPT_0,60123,NA
SEND_ANALOG_DOMICILE.IUN_PMPZ-EPAE-HWQZ-202307-X-1.RECINDEX_0.ATTEMPT_0,20138,NA
SEND_ANALOG_DOMICILE.IUN_AXQJ-NRVD-NAEL-202307-U-1.RECINDEX_0.ATTEMPT_0,96017,NA
SEND_ANALOG_DOMICILE.IUN_VPZN-NTGV-DTPU-202307-X-1.RECINDEX_0.ATTEMPT_0,95045,NA
SEND_ANALOG_DOMICILE.IUN_JLTA-PXJD-RDZW-202307-R-1.RECINDEX_0.ATTEMPT_0,70056,NA
SEND_ANALOG_DOMICILE.IUN_RLYW-UXNR-VDUQ-202307-R-1.RECINDEX_0.ATTEMPT_0,27040,NA
SEND_ANALOG_DOMICILE.IUN_TLUP-MEGN-EMXA-202307-Z-1.RECINDEX_0.ATTEMPT_0,124,NA
SEND_ANALOG_DOMICILE.IUN_MZAR-KPLT-LZLP-202307-H-1.RECINDEX_0.ATTEMPT_0,70129,NA
SEND_ANALOG_DOMICILE.IUN_EUNW-JGJQ-QEKW-202307-K-1.RECINDEX_0.ATTEMPT_0,47922,NA
SEND_ANALOG_DOMICILE.IUN_ULZN-KGLH-WHAK-202307-D-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_PQTD-EJNV-EAQY-202307-G-1.RECINDEX_0.ATTEMPT_0,55054,NA
SEND_ANALOG_DOMICILE.IUN_QPNL-LVPZ-GDYM-202307-H-1.RECINDEX_0.ATTEMPT_0,20034,NA
SEND_ANALOG_DOMICILE.IUN_DETQ-AMWT-TMTZ-202307-G-1.RECINDEX_0.ATTEMPT_0,17051,NA
SEND_ANALOG_DOMICILE.IUN_UYVY-PGZH-RQYR-202307-A-1.RECINDEX_0.ATTEMPT_0,90040,NA
SEND_ANALOG_DOMICILE.IUN_UTKX-AZUP-UDHT-202307-Q-1.RECINDEX_0.ATTEMPT_0,81024,NA
SEND_ANALOG_DOMICILE.IUN_ARAK-GXAL-JWLY-202307-X-1.RECINDEX_0.ATTEMPT_0,73010,NA
SEND_ANALOG_DOMICILE.IUN_YZLU-EDKY-GQGX-202307-J-1.RECINDEX_0.ATTEMPT_0,135,NA
SEND_ANALOG_DOMICILE.IUN_JKTX-HTEH-JEZW-202307-R-1.RECINDEX_0.ATTEMPT_0,20129,NA
SEND_ANALOG_DOMICILE.IUN_MQXD-HTPN-YNYL-202307-Q-1.RECINDEX_0.ATTEMPT_0,80010,NA
SEND_ANALOG_DOMICILE.IUN_HGEP-GDWE-RZDK-202307-J-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_GTPV-AYNJ-ZRKQ-202307-L-1.RECINDEX_0.ATTEMPT_0,44124,NA
SEND_ANALOG_DOMICILE.IUN_YRJN-YNZW-ZGAM-202307-E-1.RECINDEX_0.ATTEMPT_0,97019,NA
SEND_ANALOG_DOMICILE.IUN_JTAG-RJWD-KEKP-202307-J-1.RECINDEX_0.ATTEMPT_0,80021,NA
SEND_ANALOG_DOMICILE.IUN_EHLT-YURN-DUYL-202307-J-1.RECINDEX_0.ATTEMPT_0,47924,NA
SEND_ANALOG_DOMICILE.IUN_ERZD-DHQV-QAZG-202307-H-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_YKEL-UNVW-ZPNP-202307-D-1.RECINDEX_0.ATTEMPT_0,6049,NA
SEND_ANALOG_DOMICILE.IUN_EYUL-TYJR-AMHY-202307-J-1.RECINDEX_0.ATTEMPT_0,27010,NA
SEND_ANALOG_DOMICILE.IUN_QYXZ-WQXA-ZQZK-202307-P-1.RECINDEX_0.ATTEMPT_0,80058,NA
SEND_ANALOG_DOMICILE.IUN_ANEL-PGDH-APDH-202307-X-1.RECINDEX_0.ATTEMPT_0,30020,NA
SEND_ANALOG_DOMICILE.IUN_ANEL-PGDH-APDH-202307-X-1.RECINDEX_0.ATTEMPT_1,6818,SVIZZERA
SEND_ANALOG_DOMICILE.IUN_TYAZ-LJYL-NGDH-202307-P-1.RECINDEX_0.ATTEMPT_0,81050,NA
SEND_ANALOG_DOMICILE.IUN_LTPD-QKZD-KYTZ-202307-P-1.RECINDEX_0.ATTEMPT_0,20131,NA
SEND_ANALOG_DOMICILE.IUN_EVET-GWMX-UZDP-202307-K-1.RECINDEX_0.ATTEMPT_0,20866,NA
SEND_ANALOG_DOMICILE.IUN_EVET-GWMX-UZDP-202307-K-1.RECINDEX_0.ATTEMPT_1,20866,NA
SEND_ANALOG_DOMICILE.IUN_WRWG-EPYH-VLPV-202307-U-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_HZJY-RLMZ-YZQW-202307-E-1.RECINDEX_0.ATTEMPT_0,20085,NA
SEND_ANALOG_DOMICILE.IUN_YWVZ-DYJA-EGUY-202307-V-1.RECINDEX_0.ATTEMPT_0,35025,NA
SEND_ANALOG_DOMICILE.IUN_QMGX-GJZP-ADTL-202307-G-1.RECINDEX_0.ATTEMPT_0,81024,NA
SEND_ANALOG_DOMICILE.IUN_YPJK-RZXR-WQPM-202307-P-1.RECINDEX_0.ATTEMPT_0,47841,NA
SEND_ANALOG_DOMICILE.IUN_UDQA-JERM-XVQA-202307-E-1.RECINDEX_0.ATTEMPT_0,46040,NA
SEND_ANALOG_DOMICILE.IUN_XUTW-UYRW-QYRP-202307-X-1.RECINDEX_0.ATTEMPT_0,25030,NA
SEND_ANALOG_DOMICILE.IUN_XUTW-UYRW-QYRP-202307-X-1.RECINDEX_0.ATTEMPT_1,25030,NA
SEND_ANALOG_DOMICILE.IUN_MKHY-QTRZ-MDNX-202307-R-1.RECINDEX_0.ATTEMPT_0,26033,NA
SEND_ANALOG_DOMICILE.IUN_UKWX-JWDA-PVHK-202307-W-1.RECINDEX_0.ATTEMPT_0,80146,NA
SEND_ANALOG_DOMICILE.IUN_WDKW-HPDP-MDXQ-202307-L-1.RECINDEX_0.ATTEMPT_0,37067,NA
SEND_ANALOG_DOMICILE.IUN_ZQEQ-TAQV-QEDT-202307-V-1.RECINDEX_0.ATTEMPT_0,178,NA
SEND_ANALOG_DOMICILE.IUN_ZHMZ-QNMR-AVJE-202307-Y-1.RECINDEX_0.ATTEMPT_0,72024,NA
SEND_ANALOG_DOMICILE.IUN_EHZK-NLTU-RMWA-202307-W-1.RECINDEX_0.ATTEMPT_0,31015,NA
SEND_ANALOG_DOMICILE.IUN_HYLN-HYJX-YQGQ-202307-Q-1.RECINDEX_0.ATTEMPT_0,90145,NA
SEND_ANALOG_DOMICILE.IUN_QGLA-JEQL-PMYR-202309-E-1.RECINDEX_0.ATTEMPT_0,13848,ITALIA
SEND_ANALOG_DOMICILE.IUN_DVMD-WNQZ-XRAV-202307-P-1.RECINDEX_0.ATTEMPT_0,76014,NA
SEND_ANALOG_DOMICILE.IUN_HMWR-TYEV-MDND-202307-T-1.RECINDEX_0.ATTEMPT_0,27040,NA
SEND_ANALOG_DOMICILE.IUN_XGRT-HWUP-AKLQ-202307-Z-1.RECINDEX_0.ATTEMPT_0,80138,NA
SEND_ANALOG_DOMICILE.IUN_MRPJ-WPRV-PQHZ-202308-Z-1.RECINDEX_0.ATTEMPT_0,53037,ITALIA
SEND_ANALOG_DOMICILE.IUN_KLER-LVLJ-NEZL-202307-H-1.RECINDEX_0.ATTEMPT_0,27049,NA
SEND_ANALOG_DOMICILE.IUN_AJRA-JZLU-JPKX-202307-K-1.RECINDEX_0.ATTEMPT_0,35040,NA
SEND_ANALOG_DOMICILE.IUN_JAEA-THDR-YNGN-202307-E-1.RECINDEX_0.ATTEMPT_0,28100,NA
SEND_ANALOG_DOMICILE.IUN_VPDM-AQHV-HRLZ-202307-R-1.RECINDEX_0.ATTEMPT_0,20157,NA
SEND_ANALOG_DOMICILE.IUN_ZVWU-XYXV-KDKY-202307-M-1.RECINDEX_0.ATTEMPT_0,20837,NA
SEND_ANALOG_DOMICILE.IUN_ENTD-MPDX-YNQU-202307-Z-1.RECINDEX_0.ATTEMPT_0,44022,NA
SEND_ANALOG_DOMICILE.IUN_GMVP-AUGJ-TUQM-202307-P-1.RECINDEX_0.ATTEMPT_0,31047,NA
SEND_ANALOG_DOMICILE.IUN_GMVP-AUGJ-TUQM-202307-P-1.RECINDEX_0.ATTEMPT_1,NG3 5HL,REGNO UNITO
SEND_ANALOG_DOMICILE.IUN_DPZM-XZQD-QGPU-202307-P-1.RECINDEX_0.ATTEMPT_0,26866,NA
SEND_ANALOG_DOMICILE.IUN_JXDV-MKAQ-GQUX-202307-U-1.RECINDEX_0.ATTEMPT_0,47922,NA
SEND_ANALOG_DOMICILE.IUN_YPVT-DGHY-YZPZ-202307-U-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_XARY-TWJZ-URZH-202307-V-1.RECINDEX_0.ATTEMPT_0,20124,NA
SEND_ANALOG_DOMICILE.IUN_RHMP-DNJL-AUMR-202307-W-1.RECINDEX_0.ATTEMPT_0,70010,NA
SEND_ANALOG_DOMICILE.IUN_PVJQ-MPHU-RMQK-202307-A-1.RECINDEX_0.ATTEMPT_0,47824,NA
SEND_ANALOG_DOMICILE.IUN_LPKA-NTKT-PYTA-202307-Q-1.RECINDEX_0.ATTEMPT_0,71036,NA
SEND_ANALOG_DOMICILE.IUN_KJGV-WDMG-ZMPA-202307-A-1.RECINDEX_0.ATTEMPT_0,47814,NA
SEND_ANALOG_DOMICILE.IUN_KJGV-WDMG-ZMPA-202307-A-1.RECINDEX_0.ATTEMPT_1,47814,NA
SEND_ANALOG_DOMICILE.IUN_RUTN-EPWX-GMKW-202307-R-1.RECINDEX_0.ATTEMPT_0,76017,NA
SEND_ANALOG_DOMICILE.IUN_HMPR-AXZR-TEQU-202307-M-1.RECINDEX_0.ATTEMPT_0,20153,NA
SEND_ANALOG_DOMICILE.IUN_PNEU-XMDZ-MXVN-202307-V-1.RECINDEX_0.ATTEMPT_0,25032,NA
SEND_ANALOG_DOMICILE.IUN_PNEU-XMDZ-MXVN-202307-V-1.RECINDEX_0.ATTEMPT_1,24050,NA
SEND_ANALOG_DOMICILE.IUN_NMXJ-AVZE-YNRJ-202307-J-1.RECINDEX_0.ATTEMPT_0,96017,NA
SEND_ANALOG_DOMICILE.IUN_MDZL-LQDJ-NAWK-202307-W-1.RECINDEX_0.ATTEMPT_0,10091,NA
SEND_ANALOG_DOMICILE.IUN_PYME-YVZM-ZQJH-202307-G-1.RECINDEX_0.ATTEMPT_0,20156,NA
SEND_ANALOG_DOMICILE.IUN_HRVE-JVHM-HVGU-202307-L-1.RECINDEX_0.ATTEMPT_0,12038,NA
SEND_ANALOG_DOMICILE.IUN_HRVE-JVHM-HVGU-202307-L-1.RECINDEX_0.ATTEMPT_1,12042,NA
SEND_ANALOG_DOMICILE.IUN_RYLW-ZRGZ-WMKG-202307-J-1.RECINDEX_0.ATTEMPT_0,16039,NA
SEND_ANALOG_DOMICILE.IUN_NWXP-MJPU-DJPX-202307-M-1.RECINDEX_0.ATTEMPT_0,15055,NA
SEND_ANALOG_DOMICILE.IUN_QKYD-ZNGM-WHVK-202307-E-1.RECINDEX_0.ATTEMPT_0,26859,NA
SEND_ANALOG_DOMICILE.IUN_EWTJ-WLJN-JLAW-202307-L-1.RECINDEX_0.ATTEMPT_0,10,NA
SEND_ANALOG_DOMICILE.IUN_RKZK-PEZX-MVZT-202307-R-1.RECINDEX_0.ATTEMPT_0,20146,NA
SEND_ANALOG_DOMICILE.IUN_YWUQ-URXN-LDVR-202307-R-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_EVHM-HGWP-PGMG-202307-R-1.RECINDEX_0.ATTEMPT_0,35045,NA
SEND_ANALOG_DOMICILE.IUN_MDZM-WKDV-NYRJ-202307-H-1.RECINDEX_0.ATTEMPT_0,25020,NA
SEND_ANALOG_DOMICILE.IUN_MDZM-WKDV-NYRJ-202307-H-1.RECINDEX_0.ATTEMPT_1,NA,FRANCIA
SEND_ANALOG_DOMICILE.IUN_MQPY-JPQE-ATNG-202307-K-1.RECINDEX_0.ATTEMPT_0,80013,NA
SEND_ANALOG_DOMICILE.IUN_NKGP-TLXA-ZAUN-202307-T-1.RECINDEX_0.ATTEMPT_0,47838,NA
SEND_ANALOG_DOMICILE.IUN_WHRP-RNLJ-PGYZ-202307-Q-1.RECINDEX_0.ATTEMPT_0,80014,NA
SEND_ANALOG_DOMICILE.IUN_ZUMN-THMR-DQEA-202307-L-1.RECINDEX_0.ATTEMPT_0,20080,NA
SEND_ANALOG_DOMICILE.IUN_QAEZ-AJQL-TMUX-202307-T-1.RECINDEX_0.ATTEMPT_0,42019,NA
SEND_ANALOG_DOMICILE.IUN_JNUJ-VKJK-PHXD-202307-G-1.RECINDEX_0.ATTEMPT_0,47923,NA
SEND_ANALOG_DOMICILE.IUN_KAYA-AEQV-KEKD-202307-T-1.RECINDEX_0.ATTEMPT_0,27047,NA
SEND_ANALOG_DOMICILE.IUN_KRZV-EZDK-ATWT-202307-M-1.RECINDEX_0.ATTEMPT_0,70010,NA
SEND_ANALOG_DOMICILE.IUN_ZVTA-KYME-HJDN-202307-K-1.RECINDEX_0.ATTEMPT_0,47922,NA
SEND_ANALOG_DOMICILE.IUN_ZQJQ-YZPW-RNXY-202307-Q-1.RECINDEX_0.ATTEMPT_0,168,NA
SEND_ANALOG_DOMICILE.IUN_GNVP-HPEW-DHEX-202307-Z-1.RECINDEX_0.ATTEMPT_0,35046,NA
SEND_ANALOG_DOMICILE.IUN_GXNX-ULKT-DYPL-202307-M-1.RECINDEX_0.ATTEMPT_0,153,NA
SEND_ANALOG_DOMICILE.IUN_GEWT-MDKJ-RAQW-202307-Z-1.RECINDEX_0.ATTEMPT_0,47837,NA
SEND_ANALOG_DOMICILE.IUN_JKZH-TGHE-JLPK-202307-P-1.RECINDEX_0.ATTEMPT_0,42124,NA
SEND_ANALOG_DOMICILE.IUN_WQXD-GMZW-NPWX-202307-N-1.RECINDEX_0.ATTEMPT_0,20835,NA
SEND_ANALOG_DOMICILE.IUN_ETDA-MZPQ-AEJR-202307-N-1.RECINDEX_0.ATTEMPT_0,47921,NA
SEND_ANALOG_DOMICILE.IUN_QHQE-TJGV-LVKG-202307-D-1.RECINDEX_0.ATTEMPT_0,27043,NA
SEND_ANALOG_DOMICILE.IUN_LVWD-RPRY-UWNY-202307-U-1.RECINDEX_0.ATTEMPT_0,96017,NA
