geo_key,product_type,recapitista,cons_costo_base,const_costo_foglio_agg,peso_max_20g,peso_max_50g,peso_max_100g,peso_max_250g,peso_max_350g,peso_max_1000g,peso_max_2000g
34077,RS,Poste,0,3,302,372,409,451,483,557,645
34078,890,FSU,0,3,997,1098,1098,1187,1187,1302,1302
34078,AR,Poste,0,3,440,511,548,589,622,696,783
34078,RS,Poste,0,3,302,372,409,451,483,557,645
34079,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34079,AR,Poste,0,3,440,511,548,589,622,696,783
34079,RS,Poste,0,3,302,372,409,451,483,557,645
34121,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34121,AR,Poste,0,3,379,427,464,506,543,613,701
34121,RS,Poste,0,3,241,289,326,368,405,474,563
34122,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34122,AR,Poste,0,3,379,427,464,506,543,613,701
34122,RS,Poste,0,3,241,289,326,368,405,474,563
34123,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34123,AR,Poste,0,3,379,427,464,506,543,613,701
34123,RS,Poste,0,3,241,289,326,368,405,474,563
34124,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34124,AR,Poste,0,3,379,427,464,506,543,613,701
34124,RS,Poste,0,3,241,289,326,368,405,474,563
34125,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34125,AR,Poste,0,3,379,427,464,506,543,613,701
34125,RS,Poste,0,3,241,289,326,368,405,474,563
34126,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34126,AR,Poste,0,3,379,427,464,506,543,613,701
34126,RS,Poste,0,3,241,289,326,368,405,474,563
34127,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34127,AR,Poste,0,3,379,427,464,506,543,613,701
34127,RS,Poste,0,3,241,289,326,368,405,474,563
34128,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34128,AR,Poste,0,3,379,427,464,506,543,613,701
34128,RS,Poste,0,3,241,289,326,368,405,474,563
34129,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34129,AR,Poste,0,3,379,427,464,506,543,613,701
34129,RS,Poste,0,3,241,289,326,368,405,474,563
34131,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34131,AR,Poste,0,3,379,427,464,506,543,613,701
34131,RS,Poste,0,3,241,289,326,368,405,474,563
34132,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34132,AR,Poste,0,3,379,427,464,506,543,613,701
34132,RS,Poste,0,3,241,289,326,368,405,474,563
34133,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34133,AR,Poste,0,3,379,427,464,506,543,613,701
34133,RS,Poste,0,3,241,289,326,368,405,474,563
34134,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34134,AR,Poste,0,3,379,427,464,506,543,613,701
34134,RS,Poste,0,3,241,289,326,368,405,474,563
34135,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34135,AR,Poste,0,3,379,427,464,506,543,613,701
34135,RS,Poste,0,3,241,289,326,368,405,474,563
34136,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34136,AR,Poste,0,3,379,427,464,506,543,613,701
34136,RS,Poste,0,3,241,289,326,368,405,474,563
34137,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34137,AR,Poste,0,3,379,427,464,506,543,613,701
34137,RS,Poste,0,3,241,289,326,368,405,474,563
34138,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34138,AR,Poste,0,3,379,427,464,506,543,613,701
34138,RS,Poste,0,3,241,289,326,368,405,474,563
34139,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34139,AR,Poste,0,3,379,427,464,506,543,613,701
34139,RS,Poste,0,3,241,289,326,368,405,474,563
34141,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34141,AR,Poste,0,3,379,427,464,506,543,613,701
34141,RS,Poste,0,3,241,289,326,368,405,474,563
34142,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34142,AR,Poste,0,3,379,427,464,506,543,613,701
34142,RS,Poste,0,3,241,289,326,368,405,474,563
34143,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34143,AR,Poste,0,3,379,427,464,506,543,613,701
34143,RS,Poste,0,3,241,289,326,368,405,474,563
34144,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34144,AR,Poste,0,3,379,427,464,506,543,613,701
34144,RS,Poste,0,3,241,289,326,368,405,474,563
34145,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34145,AR,Poste,0,3,379,427,464,506,543,613,701
34145,RS,Poste,0,3,241,289,326,368,405,474,563
34146,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34146,AR,Poste,0,3,379,427,464,506,543,613,701
34146,RS,Poste,0,3,241,289,326,368,405,474,563
34147,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34147,AR,Poste,0,3,379,427,464,506,543,613,701
34147,RS,Poste,0,3,241,289,326,368,405,474,563
34148,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34148,AR,Poste,0,3,379,427,464,506,543,613,701
34148,RS,Poste,0,3,241,289,326,368,405,474,563
34149,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34149,AR,Poste,0,3,379,427,464,506,543,613,701
34149,RS,Poste,0,3,241,289,326,368,405,474,563
34151,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34151,AR,Poste,0,3,379,427,464,506,543,613,701
34151,RS,Poste,0,3,241,289,326,368,405,474,563
34170,890,RTI Sailpost-Snem,0,3,851,937,937,1012,1012,1110,1110
34170,AR,Poste,0,3,379,427,464,506,543,613,701
34170,RS,Poste,0,3,241,289,326,368,405,474,563
35010,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35010,AR,Poste,0,3,440,511,548,589,622,696,783
35010,RS,Poste,0,3,302,372,409,451,483,557,645
35011,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35011,AR,Poste,0,3,440,511,548,589,622,696,783
35011,RS,Poste,0,3,302,372,409,451,483,557,645
35012,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35012,AR,Poste,0,3,440,511,548,589,622,696,783
35012,RS,Poste,0,3,302,372,409,451,483,557,645
35013,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35013,AR,Poste,0,3,440,511,548,589,622,696,783
35013,RS,Poste,0,3,302,372,409,451,483,557,645
35014,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35014,AR,Poste,0,3,440,511,548,589,622,696,783
35014,RS,Poste,0,3,302,372,409,451,483,557,645
35015,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35015,AR,Poste,0,3,440,511,548,589,622,696,783
35015,RS,Poste,0,3,302,372,409,451,483,557,645
35016,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35016,AR,Poste,0,3,440,511,548,589,622,696,783
35016,RS,Poste,0,3,302,372,409,451,483,557,645
35017,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35017,AR,Poste,0,3,440,511,548,589,622,696,783
35017,RS,Poste,0,3,302,372,409,451,483,557,645
35018,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35018,AR,Poste,0,3,440,511,548,589,622,696,783
35018,RS,Poste,0,3,302,372,409,451,483,557,645
35019,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35019,AR,Poste,0,3,440,511,548,589,622,696,783
35019,RS,Poste,0,3,302,372,409,451,483,557,645
35020,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35020,AR,Poste,0,3,440,511,548,589,622,696,783
35020,RS,Poste,0,3,302,372,409,451,483,557,645
35021,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35021,AR,Poste,0,3,440,511,548,589,622,696,783
35021,RS,Poste,0,3,302,372,409,451,483,557,645
35022,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35022,AR,Poste,0,3,440,511,548,589,622,696,783
35022,RS,Poste,0,3,302,372,409,451,483,557,645
35023,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35023,AR,Poste,0,3,440,511,548,589,622,696,783
35023,RS,Poste,0,3,302,372,409,451,483,557,645
35024,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35024,AR,Poste,0,3,440,511,548,589,622,696,783
35024,RS,Poste,0,3,302,372,409,451,483,557,645
35025,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35025,AR,Poste,0,3,440,511,548,589,622,696,783
35025,RS,Poste,0,3,302,372,409,451,483,557,645
35026,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35026,AR,Poste,0,3,440,511,548,589,622,696,783
35026,RS,Poste,0,3,302,372,409,451,483,557,645
35027,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35027,AR,Poste,0,3,440,511,548,589,622,696,783
35027,RS,Poste,0,3,302,372,409,451,483,557,645
35028,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35028,AR,Poste,0,3,440,511,548,589,622,696,783
35028,RS,Poste,0,3,302,372,409,451,483,557,645
35029,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35029,AR,Poste,0,3,440,511,548,589,622,696,783
35029,RS,Poste,0,3,302,372,409,451,483,557,645
35030,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35030,AR,Poste,0,3,440,511,548,589,622,696,783
35030,RS,Poste,0,3,302,372,409,451,483,557,645
35031,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35031,AR,Poste,0,3,440,511,548,589,622,696,783
35031,RS,Poste,0,3,302,372,409,451,483,557,645
35032,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35032,AR,Poste,0,3,440,511,548,589,622,696,783
35032,RS,Poste,0,3,302,372,409,451,483,557,645
35034,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35034,AR,Poste,0,3,440,511,548,589,622,696,783
35034,RS,Poste,0,3,302,372,409,451,483,557,645
35035,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35035,AR,Poste,0,3,440,511,548,589,622,696,783
35035,RS,Poste,0,3,302,372,409,451,483,557,645
35036,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35036,AR,Poste,0,3,440,511,548,589,622,696,783
35036,RS,Poste,0,3,302,372,409,451,483,557,645
35037,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35037,AR,Poste,0,3,440,511,548,589,622,696,783
35037,RS,Poste,0,3,302,372,409,451,483,557,645
35038,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35038,AR,Poste,0,3,440,511,548,589,622,696,783
35038,RS,Poste,0,3,302,372,409,451,483,557,645
35040,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35040,AR,Poste,0,3,440,511,548,589,622,696,783
35040,RS,Poste,0,3,302,372,409,451,483,557,645
35041,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35041,AR,Poste,0,3,440,511,548,589,622,696,783
35041,RS,Poste,0,3,302,372,409,451,483,557,645
35042,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35042,AR,Poste,0,3,440,511,548,589,622,696,783
35042,RS,Poste,0,3,302,372,409,451,483,557,645
35043,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35043,AR,Poste,0,3,440,511,548,589,622,696,783
35043,RS,Poste,0,3,302,372,409,451,483,557,645
35044,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35044,AR,Poste,0,3,440,511,548,589,622,696,783
35044,RS,Poste,0,3,302,372,409,451,483,557,645
35045,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35045,AR,Poste,0,3,440,511,548,589,622,696,783
35045,RS,Poste,0,3,302,372,409,451,483,557,645
35046,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35046,AR,Poste,0,3,440,511,548,589,622,696,783
35046,RS,Poste,0,3,302,372,409,451,483,557,645
35047,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35047,AR,Poste,0,3,440,511,548,589,622,696,783
35047,RS,Poste,0,3,302,372,409,451,483,557,645
35048,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35048,AR,Poste,0,3,440,511,548,589,622,696,783
35048,RS,Poste,0,3,302,372,409,451,483,557,645
35049,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35049,AR,Poste,0,3,440,511,548,589,622,696,783
35049,RS,Poste,0,3,302,372,409,451,483,557,645
35121,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35121,AR,Poste,0,3,379,427,464,506,543,613,701
35121,RS,Poste,0,3,241,289,326,368,405,474,563
35122,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35122,AR,Poste,0,3,379,427,464,506,543,613,701
35122,RS,Poste,0,3,241,289,326,368,405,474,563
35123,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35123,AR,Poste,0,3,379,427,464,506,543,613,701
35123,RS,Poste,0,3,241,289,326,368,405,474,563
35124,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35124,AR,Poste,0,3,379,427,464,506,543,613,701
35124,RS,Poste,0,3,241,289,326,368,405,474,563
35125,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35125,AR,Poste,0,3,379,427,464,506,543,613,701
35125,RS,Poste,0,3,241,289,326,368,405,474,563
35126,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35126,AR,Poste,0,3,379,427,464,506,543,613,701
35126,RS,Poste,0,3,241,289,326,368,405,474,563
35127,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35127,AR,Poste,0,3,379,427,464,506,543,613,701
35127,RS,Poste,0,3,241,289,326,368,405,474,563
35128,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35128,AR,Poste,0,3,379,427,464,506,543,613,701
35128,RS,Poste,0,3,241,289,326,368,405,474,563
35129,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35129,AR,Poste,0,3,379,427,464,506,543,613,701
35129,RS,Poste,0,3,241,289,326,368,405,474,563
35131,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35131,AR,Poste,0,3,379,427,464,506,543,613,701
35131,RS,Poste,0,3,241,289,326,368,405,474,563
35132,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35132,AR,Poste,0,3,379,427,464,506,543,613,701
35132,RS,Poste,0,3,241,289,326,368,405,474,563
35133,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35133,AR,Poste,0,3,379,427,464,506,543,613,701
35133,RS,Poste,0,3,241,289,326,368,405,474,563
35134,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35134,AR,Poste,0,3,379,427,464,506,543,613,701
35134,RS,Poste,0,3,241,289,326,368,405,474,563
35135,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35135,AR,Poste,0,3,379,427,464,506,543,613,701
35135,RS,Poste,0,3,241,289,326,368,405,474,563
35136,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35136,AR,Poste,0,3,379,427,464,506,543,613,701
35136,RS,Poste,0,3,241,289,326,368,405,474,563
35137,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35137,AR,Poste,0,3,379,427,464,506,543,613,701
35137,RS,Poste,0,3,241,289,326,368,405,474,563
35138,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35138,AR,Poste,0,3,379,427,464,506,543,613,701
35138,RS,Poste,0,3,241,289,326,368,405,474,563
35139,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35139,AR,Poste,0,3,379,427,464,506,543,613,701
35139,RS,Poste,0,3,241,289,326,368,405,474,563
35141,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35141,AR,Poste,0,3,379,427,464,506,543,613,701
35141,RS,Poste,0,3,241,289,326,368,405,474,563
35142,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35142,AR,Poste,0,3,379,427,464,506,543,613,701
35142,RS,Poste,0,3,241,289,326,368,405,474,563
35143,890,Poste,0,3,818,980,980,1057,1057,1157,1157
35143,AR,Poste,0,3,379,427,464,506,543,613,701
35143,RS,Poste,0,3,241,289,326,368,405,474,563
36010,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36010,AR,Poste,0,3,440,511,548,589,622,696,783
36010,RS,Poste,0,3,302,372,409,451,483,557,645
36011,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36011,AR,Poste,0,3,440,511,548,589,622,696,783
36011,RS,Poste,0,3,302,372,409,451,483,557,645
36012,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36012,AR,Poste,0,3,440,511,548,589,622,696,783
36012,RS,Poste,0,3,302,372,409,451,483,557,645
36013,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36013,AR,Poste,0,3,440,511,548,589,622,696,783
36013,RS,Poste,0,3,302,372,409,451,483,557,645
36014,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36014,AR,Poste,0,3,440,511,548,589,622,696,783
36014,RS,Poste,0,3,302,372,409,451,483,557,645
36015,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36015,AR,Poste,0,3,440,511,548,589,622,696,783
36015,RS,Poste,0,3,302,372,409,451,483,557,645
36016,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36016,AR,Poste,0,3,440,511,548,589,622,696,783
36016,RS,Poste,0,3,302,372,409,451,483,557,645
36020,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36020,AR,Poste,0,3,440,511,548,589,622,696,783
36020,RS,Poste,0,3,302,372,409,451,483,557,645
36021,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36021,AR,Poste,0,3,440,511,548,589,622,696,783
36021,RS,Poste,0,3,302,372,409,451,483,557,645
36022,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36022,AR,Poste,0,3,440,511,548,589,622,696,783
36022,RS,Poste,0,3,302,372,409,451,483,557,645
36023,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36023,AR,Poste,0,3,440,511,548,589,622,696,783
36023,RS,Poste,0,3,302,372,409,451,483,557,645
36024,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36024,AR,Poste,0,3,440,511,548,589,622,696,783
36024,RS,Poste,0,3,302,372,409,451,483,557,645
36025,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36025,AR,Poste,0,3,440,511,548,589,622,696,783
36025,RS,Poste,0,3,302,372,409,451,483,557,645
36026,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36026,AR,Poste,0,3,440,511,548,589,622,696,783
36026,RS,Poste,0,3,302,372,409,451,483,557,645
36027,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36027,AR,Poste,0,3,440,511,548,589,622,696,783
36027,RS,Poste,0,3,302,372,409,451,483,557,645
36028,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36028,AR,Poste,0,3,440,511,548,589,622,696,783
36028,RS,Poste,0,3,302,372,409,451,483,557,645
36029,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36029,AR,Poste,0,3,440,511,548,589,622,696,783
36029,RS,Poste,0,3,302,372,409,451,483,557,645
36030,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36030,AR,Poste,0,3,440,511,548,589,622,696,783
36030,RS,Poste,0,3,302,372,409,451,483,557,645
36031,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36031,AR,Poste,0,3,440,511,548,589,622,696,783
36031,RS,Poste,0,3,302,372,409,451,483,557,645
36032,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36032,AR,Poste,0,3,440,511,548,589,622,696,783
36032,RS,Poste,0,3,302,372,409,451,483,557,645
36033,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36033,AR,Poste,0,3,440,511,548,589,622,696,783
36033,RS,Poste,0,3,302,372,409,451,483,557,645
36034,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36034,AR,Poste,0,3,440,511,548,589,622,696,783
36034,RS,Poste,0,3,302,372,409,451,483,557,645
36035,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36035,AR,Poste,0,3,440,511,548,589,622,696,783
36035,RS,Poste,0,3,302,372,409,451,483,557,645
36036,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36036,AR,Poste,0,3,440,511,548,589,622,696,783
36036,RS,Poste,0,3,302,372,409,451,483,557,645
36040,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36040,AR,Poste,0,3,440,511,548,589,622,696,783
36040,RS,Poste,0,3,302,372,409,451,483,557,645
36042,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36042,AR,Poste,0,3,440,511,548,589,622,696,783
36042,RS,Poste,0,3,302,372,409,451,483,557,645
36043,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36043,AR,Poste,0,3,440,511,548,589,622,696,783
36043,RS,Poste,0,3,302,372,409,451,483,557,645
36044,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36044,AR,Poste,0,3,440,511,548,589,622,696,783
36044,RS,Poste,0,3,302,372,409,451,483,557,645
36045,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36045,AR,Poste,0,3,440,511,548,589,622,696,783
36045,RS,Poste,0,3,302,372,409,451,483,557,645
36046,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36046,AR,Poste,0,3,440,511,548,589,622,696,783
36046,RS,Poste,0,3,302,372,409,451,483,557,645
36047,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36047,AR,Poste,0,3,440,511,548,589,622,696,783
36047,RS,Poste,0,3,302,372,409,451,483,557,645
36048,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36048,AR,Poste,0,3,440,511,548,589,622,696,783
36048,RS,Poste,0,3,302,372,409,451,483,557,645
36049,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36049,AR,Poste,0,3,440,511,548,589,622,696,783
36049,RS,Poste,0,3,302,372,409,451,483,557,645
36050,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36050,AR,Poste,0,3,440,511,548,589,622,696,783
36050,RS,Poste,0,3,302,372,409,451,483,557,645
36051,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36051,AR,Poste,0,3,440,511,548,589,622,696,783
36051,RS,Poste,0,3,302,372,409,451,483,557,645
36052,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36052,AR,Poste,0,3,440,511,548,589,622,696,783
36052,RS,Poste,0,3,302,372,409,451,483,557,645
36053,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36053,AR,Poste,0,3,440,511,548,589,622,696,783
36053,RS,Poste,0,3,302,372,409,451,483,557,645
36054,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36054,AR,Poste,0,3,440,511,548,589,622,696,783
36054,RS,Poste,0,3,302,372,409,451,483,557,645
36055,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36055,AR,Poste,0,3,440,511,548,589,622,696,783
36055,RS,Poste,0,3,302,372,409,451,483,557,645
36056,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36056,AR,Poste,0,3,440,511,548,589,622,696,783
36056,RS,Poste,0,3,302,372,409,451,483,557,645
36057,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36057,AR,Poste,0,3,440,511,548,589,622,696,783
36057,RS,Poste,0,3,302,372,409,451,483,557,645
36060,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36060,AR,Poste,0,3,440,511,548,589,622,696,783
36060,RS,Poste,0,3,302,372,409,451,483,557,645
36061,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36061,AR,Poste,0,3,440,511,548,589,622,696,783
36061,RS,Poste,0,3,302,372,409,451,483,557,645
36063,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36063,AR,Poste,0,3,440,511,548,589,622,696,783
36063,RS,Poste,0,3,302,372,409,451,483,557,645
36064,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36064,AR,Poste,0,3,440,511,548,589,622,696,783
36064,RS,Poste,0,3,302,372,409,451,483,557,645
36065,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36065,AR,Poste,0,3,440,511,548,589,622,696,783
36065,RS,Poste,0,3,302,372,409,451,483,557,645
36066,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36066,AR,Poste,0,3,440,511,548,589,622,696,783
36066,RS,Poste,0,3,302,372,409,451,483,557,645
36070,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36070,AR,Poste,0,3,440,511,548,589,622,696,783
36070,RS,Poste,0,3,302,372,409,451,483,557,645
36071,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36071,AR,Poste,0,3,440,511,548,589,622,696,783
36071,RS,Poste,0,3,302,372,409,451,483,557,645
36072,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36072,AR,Poste,0,3,440,511,548,589,622,696,783
36072,RS,Poste,0,3,302,372,409,451,483,557,645
36073,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36073,AR,Poste,0,3,440,511,548,589,622,696,783
36073,RS,Poste,0,3,302,372,409,451,483,557,645
36075,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36075,AR,Poste,0,3,440,511,548,589,622,696,783
36075,RS,Poste,0,3,302,372,409,451,483,557,645
36076,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36076,AR,Poste,0,3,440,511,548,589,622,696,783
36076,RS,Poste,0,3,302,372,409,451,483,557,645
36077,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36077,AR,Poste,0,3,440,511,548,589,622,696,783
36077,RS,Poste,0,3,302,372,409,451,483,557,645
36078,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36078,AR,Poste,0,3,440,511,548,589,622,696,783
36078,RS,Poste,0,3,302,372,409,451,483,557,645
36100,890,Poste,0,3,818,980,980,1057,1057,1157,1157
36100,AR,Poste,0,3,379,427,464,506,543,613,701
36100,RS,Poste,0,3,241,289,326,368,405,474,563
37010,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37010,AR,Poste,0,3,440,511,548,589,622,696,783
37010,RS,Poste,0,3,302,372,409,451,483,557,645
37011,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37011,AR,Poste,0,3,440,511,548,589,622,696,783
37011,RS,Poste,0,3,302,372,409,451,483,557,645
37012,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37012,AR,Poste,0,3,440,511,548,589,622,696,783
37012,RS,Poste,0,3,302,372,409,451,483,557,645
37013,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37013,AR,Poste,0,3,440,511,548,589,622,696,783
37013,RS,Poste,0,3,302,372,409,451,483,557,645
37014,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37014,AR,Poste,0,3,440,511,548,589,622,696,783
37014,RS,Poste,0,3,302,372,409,451,483,557,645
37015,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37015,AR,Poste,0,3,440,511,548,589,622,696,783
37015,RS,Poste,0,3,302,372,409,451,483,557,645
37016,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37016,AR,Poste,0,3,440,511,548,589,622,696,783
37016,RS,Poste,0,3,302,372,409,451,483,557,645
37017,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37017,AR,Poste,0,3,440,511,548,589,622,696,783
37017,RS,Poste,0,3,302,372,409,451,483,557,645
37018,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37018,AR,Poste,0,3,440,511,548,589,622,696,783
37018,RS,Poste,0,3,302,372,409,451,483,557,645
37019,890,Poste,0,3,818,980,980,1057,1057,1157,1157
37019,AR,Poste,0,3,440,511,548,589,622,696,783
37019,RS,Poste,0,3,302,372,409,451,483,557,645
37020,890,Poste,0,3,818,980,980,1057,1057,1157,1157
