geo_key,product_type,recapitista,cons_costo_base,const_costo_foglio_agg,peso_max_20g,peso_max_50g,peso_max_100g,peso_max_250g,peso_max_350g,peso_max_1000g,peso_max_2000g
14021,AR,Poste,0,3,440,449,486,527,560,634,721
14021,RS,Poste,0,3,302,372,409,451,483,557,644
14022,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14022,AR,Poste,0,3,440,449,486,527,560,634,721
14022,RS,Poste,0,3,302,372,409,451,483,557,644
14023,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14023,AR,Poste,0,3,440,449,486,527,560,634,721
14023,RS,Poste,0,3,302,372,409,451,483,557,644
14024,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14024,AR,Poste,0,3,440,449,486,527,560,634,721
14024,RS,Poste,0,3,302,372,409,451,483,557,644
14025,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14025,AR,Poste,0,3,440,449,486,527,560,634,721
14025,RS,Poste,0,3,302,372,409,451,483,557,644
14026,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14026,AR,Poste,0,3,440,449,486,527,560,634,721
14026,RS,Poste,0,3,302,372,409,451,483,557,644
14030,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14030,AR,Poste,0,3,440,449,486,527,560,634,721
14030,RS,Poste,0,3,302,372,409,451,483,557,644
14031,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14031,AR,Poste,0,3,440,449,486,527,560,634,721
14031,RS,Poste,0,3,302,372,409,451,483,557,644
14032,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14032,AR,Poste,0,3,440,449,486,527,560,634,721
14032,RS,Poste,0,3,302,372,409,451,483,557,644
14033,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14033,AR,Poste,0,3,440,449,486,527,560,634,721
14033,RS,Poste,0,3,302,372,409,451,483,557,644
14034,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14034,AR,Poste,0,3,440,449,486,527,560,634,721
14034,RS,Poste,0,3,302,372,409,451,483,557,644
14035,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14035,AR,Poste,0,3,440,449,486,527,560,634,721
14035,RS,Poste,0,3,302,372,409,451,483,557,644
14036,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14036,AR,Poste,0,3,440,449,486,527,560,634,721
14036,RS,Poste,0,3,302,372,409,451,483,557,644
14037,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14037,AR,Poste,0,3,440,449,486,527,560,634,721
14037,RS,Poste,0,3,302,372,409,451,483,557,644
14039,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14039,AR,Poste,0,3,440,449,486,527,560,634,721
14039,RS,Poste,0,3,302,372,409,451,483,557,644
14040,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14040,AR,Poste,0,3,440,449,486,527,560,634,721
14040,RS,Poste,0,3,302,372,409,451,483,557,644
14041,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14041,AR,Poste,0,3,440,449,486,527,560,634,721
14041,RS,Poste,0,3,302,372,409,451,483,557,644
14042,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14042,AR,Poste,0,3,440,449,486,527,560,634,721
14042,RS,Poste,0,3,302,372,409,451,483,557,644
14043,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14043,AR,Poste,0,3,440,449,486,527,560,634,721
14043,RS,Poste,0,3,302,372,409,451,483,557,644
14044,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14044,AR,Poste,0,3,440,449,486,527,560,634,721
14044,RS,Poste,0,3,302,372,409,451,483,557,644
14045,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14045,AR,Poste,0,3,440,449,486,527,560,634,721
14045,RS,Poste,0,3,302,372,409,451,483,557,644
14046,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14046,AR,Poste,0,3,440,449,486,527,560,634,721
14046,RS,Poste,0,3,302,372,409,451,483,557,644
14047,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14047,AR,Poste,0,3,440,449,486,527,560,634,721
14047,RS,Poste,0,3,302,372,409,451,483,557,644
14048,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14048,AR,Poste,0,3,440,449,486,527,560,634,721
14048,RS,Poste,0,3,302,372,409,451,483,557,644
14049,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14049,AR,Poste,0,3,440,449,486,527,560,634,721
14049,RS,Poste,0,3,302,372,409,451,483,557,644
14050,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14050,AR,Poste,0,3,440,449,486,527,560,634,721
14050,RS,Poste,0,3,302,372,409,451,483,557,644
14051,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14051,AR,Poste,0,3,440,449,486,527,560,634,721
14051,RS,Poste,0,3,302,372,409,451,483,557,644
14052,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14052,AR,Poste,0,3,440,449,486,527,560,634,721
14052,RS,Poste,0,3,302,372,409,451,483,557,644
14053,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14053,AR,Poste,0,3,440,449,486,527,560,634,721
14053,RS,Poste,0,3,302,372,409,451,483,557,644
14054,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14054,AR,Poste,0,3,440,449,486,527,560,634,721
14054,RS,Poste,0,3,302,372,409,451,483,557,644
14055,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14055,AR,Poste,0,3,440,449,486,527,560,634,721
14055,RS,Poste,0,3,302,372,409,451,483,557,644
14057,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14057,AR,Poste,0,3,440,449,486,527,560,634,721
14057,RS,Poste,0,3,302,372,409,451,483,557,644
14058,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14058,AR,Poste,0,3,440,449,486,527,560,634,721
14058,RS,Poste,0,3,302,372,409,451,483,557,644
14059,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14059,AR,Poste,0,3,440,449,486,527,560,634,721
14059,RS,Poste,0,3,302,372,409,451,483,557,644
14100,890,Poste,0,3,818,979,979,1056,1056,1156,1156
14100,AR,Poste,0,3,378,366,403,444,481,551,639
14100,RS,Poste,0,3,240,289,326,367,404,474,562
15010,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15010,AR,Poste,0,3,440,449,486,527,560,634,721
15010,RS,Poste,0,3,302,372,409,451,483,557,644
15011,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15011,AR,Poste,0,3,440,449,486,527,560,634,721
15011,RS,Poste,0,3,302,372,409,451,483,557,644
15012,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15012,AR,Poste,0,3,440,449,486,527,560,634,721
15012,RS,Poste,0,3,302,372,409,451,483,557,644
15013,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15013,AR,Poste,0,3,440,449,486,527,560,634,721
15013,RS,Poste,0,3,302,372,409,451,483,557,644
15015,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15015,AR,Poste,0,3,440,449,486,527,560,634,721
15015,RS,Poste,0,3,302,372,409,451,483,557,644
15016,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15016,AR,Poste,0,3,440,449,486,527,560,634,721
15016,RS,Poste,0,3,302,372,409,451,483,557,644
15017,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15017,AR,Poste,0,3,440,449,486,527,560,634,721
15017,RS,Poste,0,3,302,372,409,451,483,557,644
15018,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15018,AR,Poste,0,3,440,449,486,527,560,634,721
15018,RS,Poste,0,3,302,372,409,451,483,557,644
15019,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15019,AR,Poste,0,3,440,449,486,527,560,634,721
15019,RS,Poste,0,3,302,372,409,451,483,557,644
15020,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15020,AR,Poste,0,3,440,449,486,527,560,634,721
15020,RS,Poste,0,3,302,372,409,451,483,557,644
15021,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15021,AR,Poste,0,3,440,449,486,527,560,634,721
15021,RS,Poste,0,3,302,372,409,451,483,557,644
15022,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15022,AR,Poste,0,3,440,449,486,527,560,634,721
15022,RS,Poste,0,3,302,372,409,451,483,557,644
15023,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15023,AR,Poste,0,3,440,449,486,527,560,634,721
15023,RS,Poste,0,3,302,372,409,451,483,557,644
15024,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15024,AR,Poste,0,3,440,449,486,527,560,634,721
15024,RS,Poste,0,3,302,372,409,451,483,557,644
15025,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15025,AR,Poste,0,3,440,449,486,527,560,634,721
15025,RS,Poste,0,3,302,372,409,451,483,557,644
15026,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15026,AR,Poste,0,3,440,449,486,527,560,634,721
15026,RS,Poste,0,3,302,372,409,451,483,557,644
15027,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15027,AR,Poste,0,3,440,449,486,527,560,634,721
15027,RS,Poste,0,3,302,372,409,451,483,557,644
15028,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15028,AR,Poste,0,3,440,449,486,527,560,634,721
15028,RS,Poste,0,3,302,372,409,451,483,557,644
15029,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15029,AR,Poste,0,3,440,449,486,527,560,634,721
15029,RS,Poste,0,3,302,372,409,451,483,557,644
15030,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15030,AR,Poste,0,3,440,449,486,527,560,634,721
15030,RS,Poste,0,3,302,372,409,451,483,557,644
15031,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15031,AR,Poste,0,3,440,449,486,527,560,634,721
15031,RS,Poste,0,3,302,372,409,451,483,557,644
15032,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15032,AR,Poste,0,3,440,449,486,527,560,634,721
15032,RS,Poste,0,3,302,372,409,451,483,557,644
15033,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15033,AR,Poste,0,3,440,449,486,527,560,634,721
15033,RS,Poste,0,3,302,372,409,451,483,557,644
15034,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15034,AR,Poste,0,3,440,449,486,527,560,634,721
15034,RS,Poste,0,3,302,372,409,451,483,557,644
15035,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15035,AR,Poste,0,3,440,449,486,527,560,634,721
15035,RS,Poste,0,3,302,372,409,451,483,557,644
15036,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15036,AR,Poste,0,3,440,449,486,527,560,634,721
15036,RS,Poste,0,3,302,372,409,451,483,557,644
15037,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15037,AR,Poste,0,3,440,449,486,527,560,634,721
15037,RS,Poste,0,3,302,372,409,451,483,557,644
15038,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15038,AR,Poste,0,3,440,449,486,527,560,634,721
15038,RS,Poste,0,3,302,372,409,451,483,557,644
15039,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15039,AR,Poste,0,3,440,449,486,527,560,634,721
15039,RS,Poste,0,3,302,372,409,451,483,557,644
15040,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15040,AR,Poste,0,3,440,449,486,527,560,634,721
15040,RS,Poste,0,3,302,372,409,451,483,557,644
15041,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15041,AR,Poste,0,3,440,449,486,527,560,634,721
15041,RS,Poste,0,3,302,372,409,451,483,557,644
15042,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15042,AR,Poste,0,3,440,449,486,527,560,634,721
15042,RS,Poste,0,3,302,372,409,451,483,557,644
15043,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15043,AR,Poste,0,3,440,449,486,527,560,634,721
15043,RS,Poste,0,3,302,372,409,451,483,557,644
15044,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15044,AR,Poste,0,3,440,449,486,527,560,634,721
15044,RS,Poste,0,3,302,372,409,451,483,557,644
15045,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15045,AR,Poste,0,3,440,449,486,527,560,634,721
15045,RS,Poste,0,3,302,372,409,451,483,557,644
15046,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15046,AR,Poste,0,3,440,449,486,527,560,634,721
15046,RS,Poste,0,3,302,372,409,451,483,557,644
15047,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15047,AR,Poste,0,3,440,449,486,527,560,634,721
15047,RS,Poste,0,3,302,372,409,451,483,557,644
15048,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15048,AR,Poste,0,3,440,449,486,527,560,634,721
15048,RS,Poste,0,3,302,372,409,451,483,557,644
15049,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15049,AR,Poste,0,3,440,449,486,527,560,634,721
15049,RS,Poste,0,3,302,372,409,451,483,557,644
15050,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15050,AR,Poste,0,3,440,449,486,527,560,634,721
15050,RS,Poste,0,3,302,372,409,451,483,557,644
15051,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15051,AR,Poste,0,3,440,449,486,527,560,634,721
15051,RS,Poste,0,3,302,372,409,451,483,557,644
15052,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15052,AR,Poste,0,3,440,449,486,527,560,634,721
15052,RS,Poste,0,3,302,372,409,451,483,557,644
15053,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15053,AR,Poste,0,3,440,449,486,527,560,634,721
15053,RS,Poste,0,3,302,372,409,451,483,557,644
15054,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15054,AR,Poste,0,3,440,449,486,527,560,634,721
15054,RS,Poste,0,3,302,372,409,451,483,557,644
15055,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15055,AR,Poste,0,3,440,449,486,527,560,634,721
15055,RS,Poste,0,3,302,372,409,451,483,557,644
15056,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15056,AR,Poste,0,3,440,449,486,527,560,634,721
15056,RS,Poste,0,3,302,372,409,451,483,557,644
15057,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15057,AR,Poste,0,3,440,449,486,527,560,634,721
15057,RS,Poste,0,3,302,372,409,451,483,557,644
15058,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15058,AR,Poste,0,3,440,449,486,527,560,634,721
15058,RS,Poste,0,3,302,372,409,451,483,557,644
15059,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15059,AR,Poste,0,3,440,449,486,527,560,634,721
15059,RS,Poste,0,3,302,372,409,451,483,557,644
15060,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15060,AR,Poste,0,3,440,449,486,527,560,634,721
15060,RS,Poste,0,3,302,372,409,451,483,557,644
15061,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15061,AR,Poste,0,3,440,449,486,527,560,634,721
15061,RS,Poste,0,3,302,372,409,451,483,557,644
15062,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15062,AR,Poste,0,3,440,449,486,527,560,634,721
15062,RS,Poste,0,3,302,372,409,451,483,557,644
15063,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15063,AR,Poste,0,3,440,449,486,527,560,634,721
15063,RS,Poste,0,3,302,372,409,451,483,557,644
15064,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15064,AR,Poste,0,3,440,449,486,527,560,634,721
15064,RS,Poste,0,3,302,372,409,451,483,557,644
15065,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15065,AR,Poste,0,3,440,449,486,527,560,634,721
15065,RS,Poste,0,3,302,372,409,451,483,557,644
15066,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15066,AR,Poste,0,3,440,449,486,527,560,634,721
15066,RS,Poste,0,3,302,372,409,451,483,557,644
15067,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15067,AR,Poste,0,3,440,449,486,527,560,634,721
15067,RS,Poste,0,3,302,372,409,451,483,557,644
15068,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15068,AR,Poste,0,3,440,449,486,527,560,634,721
15068,RS,Poste,0,3,302,372,409,451,483,557,644
15069,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15069,AR,Poste,0,3,440,449,486,527,560,634,721
15069,RS,Poste,0,3,302,372,409,451,483,557,644
15070,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15070,AR,Poste,0,3,440,449,486,527,560,634,721
15070,RS,Poste,0,3,302,372,409,451,483,557,644
15071,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15071,AR,Poste,0,3,440,449,486,527,560,634,721
15071,RS,Poste,0,3,302,372,409,451,483,557,644
15072,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15072,AR,Poste,0,3,440,449,486,527,560,634,721
15072,RS,Poste,0,3,302,372,409,451,483,557,644
15073,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15073,AR,Poste,0,3,440,449,486,527,560,634,721
15073,RS,Poste,0,3,302,372,409,451,483,557,644
15074,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15074,AR,Poste,0,3,440,449,486,527,560,634,721
15074,RS,Poste,0,3,302,372,409,451,483,557,644
15075,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15075,AR,Poste,0,3,440,449,486,527,560,634,721
15075,RS,Poste,0,3,302,372,409,451,483,557,644
15076,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15076,AR,Poste,0,3,440,449,486,527,560,634,721
15076,RS,Poste,0,3,302,372,409,451,483,557,644
15077,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15077,AR,Poste,0,3,440,449,486,527,560,634,721
15077,RS,Poste,0,3,302,372,409,451,483,557,644
15078,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15078,AR,Poste,0,3,440,449,486,527,560,634,721
15078,RS,Poste,0,3,302,372,409,451,483,557,644
15079,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15079,AR,Poste,0,3,440,449,486,527,560,634,721
15079,RS,Poste,0,3,302,372,409,451,483,557,644
15121,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15121,AR,Poste,0,3,378,366,403,444,481,551,639
15121,RS,Poste,0,3,240,289,326,367,404,474,562
15122,890,Poste,0,3,818,979,979,1056,1056,1156,1156
15122,AR,Poste,0,3,378,366,403,444,481,551,639
15122,RS,Poste,0,3,240,289,326,367,404,474,562
16010,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16010,AR,Poste,0,3,440,449,486,527,560,634,721
16010,RS,Poste,0,3,302,372,409,451,483,557,644
16011,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16011,AR,Poste,0,3,440,449,486,527,560,634,721
16011,RS,Poste,0,3,302,372,409,451,483,557,644
16012,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16012,AR,Poste,0,3,440,449,486,527,560,634,721
16012,RS,Poste,0,3,302,372,409,451,483,557,644
16013,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16013,AR,Poste,0,3,440,449,486,527,560,634,721
16013,RS,Poste,0,3,302,372,409,451,483,557,644
16014,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16014,AR,Poste,0,3,440,449,486,527,560,634,721
16014,RS,Poste,0,3,302,372,409,451,483,557,644
16015,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16015,AR,Poste,0,3,440,449,486,527,560,634,721
16015,RS,Poste,0,3,302,372,409,451,483,557,644
16016,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16016,AR,Poste,0,3,440,449,486,527,560,634,721
16016,RS,Poste,0,3,302,372,409,451,483,557,644
16017,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16017,AR,Poste,0,3,440,449,486,527,560,634,721
16017,RS,Poste,0,3,302,372,409,451,483,557,644
16018,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16018,AR,Poste,0,3,440,449,486,527,560,634,721
16018,RS,Poste,0,3,302,372,409,451,483,557,644
16019,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16019,AR,Poste,0,3,440,449,486,527,560,634,721
16019,RS,Poste,0,3,302,372,409,451,483,557,644
16020,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16020,AR,Poste,0,3,440,449,486,527,560,634,721
16020,RS,Poste,0,3,302,372,409,451,483,557,644
16021,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16021,AR,Poste,0,3,440,449,486,527,560,634,721
16021,RS,Poste,0,3,302,372,409,451,483,557,644
16022,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16022,AR,Poste,0,3,440,449,486,527,560,634,721
16022,RS,Poste,0,3,302,372,409,451,483,557,644
16023,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16023,AR,Poste,0,3,440,449,486,527,560,634,721
16023,RS,Poste,0,3,302,372,409,451,483,557,644
16024,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16024,AR,Poste,0,3,440,449,486,527,560,634,721
16024,RS,Poste,0,3,302,372,409,451,483,557,644
16025,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16025,AR,Poste,0,3,440,449,486,527,560,634,721
16025,RS,Poste,0,3,302,372,409,451,483,557,644
16026,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16026,AR,Poste,0,3,440,449,486,527,560,634,721
16026,RS,Poste,0,3,302,372,409,451,483,557,644
16027,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16027,AR,Poste,0,3,440,449,486,527,560,634,721
16027,RS,Poste,0,3,302,372,409,451,483,557,644
16028,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16028,AR,Poste,0,3,440,449,486,527,560,634,721
16028,RS,Poste,0,3,302,372,409,451,483,557,644
16029,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16029,AR,Poste,0,3,440,449,486,527,560,634,721
16029,RS,Poste,0,3,302,372,409,451,483,557,644
16030,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16030,AR,Poste,0,3,440,449,486,527,560,634,721
16030,RS,Poste,0,3,302,372,409,451,483,557,644
16031,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16031,AR,Poste,0,3,440,449,486,527,560,634,721
16031,RS,Poste,0,3,302,372,409,451,483,557,644
16032,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16032,AR,Poste,0,3,440,449,486,527,560,634,721
16032,RS,Poste,0,3,302,372,409,451,483,557,644
16033,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16033,AR,Poste,0,3,440,449,486,527,560,634,721
16033,RS,Poste,0,3,302,372,409,451,483,557,644
16034,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16034,AR,Poste,0,3,440,449,486,527,560,634,721
16034,RS,Poste,0,3,302,372,409,451,483,557,644
16035,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16035,AR,Poste,0,3,440,449,486,527,560,634,721
16035,RS,Poste,0,3,302,372,409,451,483,557,644
16036,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16036,AR,Poste,0,3,440,449,486,527,560,634,721
16036,RS,Poste,0,3,302,372,409,451,483,557,644
16038,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16038,AR,Poste,0,3,440,449,486,527,560,634,721
16038,RS,Poste,0,3,302,372,409,451,483,557,644
16039,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16039,AR,Poste,0,3,440,449,486,527,560,634,721
16039,RS,Poste,0,3,302,372,409,451,483,557,644
16040,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16040,AR,Poste,0,3,440,449,486,527,560,634,721
16040,RS,Poste,0,3,302,372,409,451,483,557,644
16041,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16041,AR,Poste,0,3,440,449,486,527,560,634,721
16041,RS,Poste,0,3,302,372,409,451,483,557,644
16042,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16042,AR,Poste,0,3,440,449,486,527,560,634,721
16042,RS,Poste,0,3,302,372,409,451,483,557,644
16043,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16043,AR,Poste,0,3,440,449,486,527,560,634,721
16043,RS,Poste,0,3,302,372,409,451,483,557,644
16044,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16044,AR,Poste,0,3,440,449,486,527,560,634,721
16044,RS,Poste,0,3,302,372,409,451,483,557,644
16045,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16045,AR,Poste,0,3,440,449,486,527,560,634,721
16045,RS,Poste,0,3,302,372,409,451,483,557,644
16046,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16046,AR,Poste,0,3,440,449,486,527,560,634,721
16046,RS,Poste,0,3,302,372,409,451,483,557,644
16047,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16047,AR,Poste,0,3,440,449,486,527,560,634,721
16047,RS,Poste,0,3,302,372,409,451,483,557,644
16048,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16048,AR,Poste,0,3,440,449,486,527,560,634,721
16048,RS,Poste,0,3,302,372,409,451,483,557,644
16049,890,FSU - 890,0,3,997,1091,1091,1180,1180,1295,1295
16049,AR,Poste,0,3,440,449,486,527,560,634,721
16049,RS,Poste,0,3,302,372,409,451,483,557,644
16121,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16121,AR,Poste,0,3,351,338,375,416,449,523,610
16121,RS,Poste,0,3,213,261,298,339,372,446,533
16122,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16122,AR,Poste,0,3,351,338,375,416,449,523,610
16122,RS,Poste,0,3,213,261,298,339,372,446,533
16123,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16123,AR,Poste,0,3,351,338,375,416,449,523,610
16123,RS,Poste,0,3,213,261,298,339,372,446,533
16124,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16124,AR,Poste,0,3,351,338,375,416,449,523,610
16124,RS,Poste,0,3,213,261,298,339,372,446,533
16125,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16125,AR,Poste,0,3,351,338,375,416,449,523,610
16125,RS,Poste,0,3,213,261,298,339,372,446,533
16126,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16126,AR,Poste,0,3,351,338,375,416,449,523,610
16126,RS,Poste,0,3,213,261,298,339,372,446,533
16127,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16127,AR,Poste,0,3,351,338,375,416,449,523,610
16127,RS,Poste,0,3,213,261,298,339,372,446,533
16128,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16128,AR,Poste,0,3,351,338,375,416,449,523,610
16128,RS,Poste,0,3,213,261,298,339,372,446,533
16129,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16129,AR,Poste,0,3,351,338,375,416,449,523,610
16129,RS,Poste,0,3,213,261,298,339,372,446,533
16131,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16131,AR,Poste,0,3,351,338,375,416,449,523,610
16131,RS,Poste,0,3,213,261,298,339,372,446,533
16132,890,RTI Sailpost-Snem,0,3,851,934,934,1010,1010,1107,1107
16132,AR,Poste,0,3,351,338,375,416,449,523,610
16132,RS,Poste,0,3,213,261,298,339,372,446,533
